loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
947906,56,84598,84598.0,1113,201,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60352.0,Married,Nova,Standard,0.0,0.0,Medium
948051,43,56693,56693.0,1987,357,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77010.0,Divorced,Star,Standard,0.0,0.0,Medium
948327,7,6715,6715.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,78659.0,Married,Star,Standard,0.0,0.0,Medium
948489,46,73092,73092.0,2738,494,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,94703.0,Married,Nova,Standard,0.0,0.0,Medium
948576,28,37479,37479.0,1302,234,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,93601.0,Single,Star,Standard,0.0,0.0,Medium
948591,25,38472,38472.0,969,175,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,49073.0,Married,Nova,Standard,0.0,0.0,Low
948658,15,16987,16987.0,702,126,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,47177.0,Married,Star,Standard,0.0,0.0,Low
948747,44,80895,80895.0,810,146,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
948785,35,60131,60131.0,1351,244,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,67344.0,Married,Nova,Standard,0.0,0.0,Medium
948815,41,76264,76264.0,1544,278,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,78293.0,Married,Star,Standard,0.0,0.0,Medium
948950,40,75923,75923.0,436,78,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,66831.0,Married,Aurora,Standard,0.0,0.0,Medium
949175,36,52309,52309.0,1633,294,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
949406,39,69747,69747.0,429,77,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,70495.0,Married,Nova,Standard,0.0,0.0,Medium
949628,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
949821,22,27746,27746.0,941,170,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,49168.0,Married,Nova,Standard,0.0,0.0,Low
949890,42,74203,74203.0,823,148,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,95924.0,Divorced,Star,Standard,0.0,0.0,Medium
950213,29,45771,45771.0,951,171,Canada,Ontario,Trenton,K8V 4B2,Male,Master,121648.0,Single,Nova,Standard,0.0,0.0,High
950356,44,62615,62615.0,368,66,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,63079.0,Married,Aurora,Standard,0.0,0.0,Medium
950391,36,60801,60801.0,433,78,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,65872.0,Married,Star,Standard,0.0,0.0,Medium
950437,48,68708,68708.0,1713,309,Canada,Ontario,Toronto,M8Y 4K8,Male,Doctor,237790.0,Single,Aurora,Standard,0.0,0.0,High
950467,69,74745,104787.0,1202,216,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Married,Star,2018 Promotion,0.0,0.0,Medium
950660,39,64518,64518.0,589,106,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
950915,39,65486,65486.0,1174,211,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,60759.0,Divorced,Star,Standard,0.0,0.0,Medium
950947,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Doctor,121241.0,Married,Nova,Standard,2016.0,0.0,High
950980,29,36279,36279.0,1079,194,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,82300.0,Married,Aurora,Standard,0.0,0.0,Medium
951116,15,21069,21069.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,56265.0,Married,Star,Standard,2018.0,0.0,Medium
951389,28,47580,47580.0,865,156,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,55613.0,Married,Aurora,Standard,0.0,0.0,Medium
951458,33,50919,50919.0,1804,326,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,78900.0,Married,Star,Standard,0.0,0.0,Medium
951616,30,42631,42631.0,461,83,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,90414.0,Married,Aurora,Standard,0.0,0.0,Medium
951624,48,61608,61608.0,728,131,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,199894.0,Married,Nova,Standard,0.0,0.0,High
951712,49,60165,60165.0,557,100,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,73633.0,Single,Star,Standard,0.0,0.0,Medium
951781,36,57668,57668.0,2102,378,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,61940.0,Married,Star,Standard,0.0,0.0,Medium
951954,33,48556,48556.0,982,177,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69210.0,Married,Star,Standard,0.0,0.0,Medium
952003,28,51271,51271.0,1234,222,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,55173.0,Divorced,Star,Standard,0.0,0.0,Medium
952026,41,53916,53916.0,461,83,Canada,Alberta,Calgary,T3E 2V9,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
952222,27,39075,39075.0,2223,400,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,88308.0,Single,Aurora,Standard,0.0,0.0,Medium
952244,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61253.0,Divorced,Nova,Standard,0.0,0.0,Medium
952434,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,85808.0,Married,Nova,Standard,2014.0,0.0,Medium
952545,29,46425,46425.0,1640,296,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,58711.0,Divorced,Star,Standard,0.0,0.0,Medium
952696,13,24363,24363.0,1776,320,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,99788.0,Married,Nova,Standard,0.0,0.0,Medium
952730,45,65068,65068.0,814,146,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,198868.0,Married,Star,Standard,0.0,0.0,High
953097,35,55681,55681.0,1446,260,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,104990.0,Married,Star,Standard,0.0,7.0,High
953198,34,42696,42696.0,868,156,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,75231.0,Single,Aurora,Standard,0.0,0.0,Medium
953210,13,17928,17928.0,778,140,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,50879.0,Single,Star,Standard,2018.0,0.0,Medium
953281,31,44535,44535.0,518,93,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
953341,43,65706,65706.0,1265,228,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,56201.0,Married,Nova,Standard,0.0,0.0,Medium
953420,4,6337,6337.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,60639.0,Married,Star,Standard,2018.0,0.0,Medium
953431,41,62268,62268.0,1349,243,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,103422.0,Married,Nova,Standard,0.0,0.0,High
953448,46,74724,112086.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,63942.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
953612,14,21946,21946.0,1618,292,Canada,Ontario,Toronto,M2P 4F6,Female,High School or Below,70078.0,Married,Star,Standard,0.0,0.0,Medium
953614,33,45896,45896.0,1704,307,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,48521.0,Divorced,Aurora,Standard,0.0,0.0,Low
953673,37,42998,42998.0,451,81,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,166305.0,Married,Nova,Standard,0.0,0.0,High
953757,8,8297,8297.0,680,122,Canada,Alberta,Calgary,T3E 2V9,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
953784,47,87934,131901.0,541,97,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,85357.0,Single,Nova,2018 Promotion,0.0,0.0,Medium
954174,37,52863,52863.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56460.0,Married,Star,Standard,0.0,0.0,Medium
954293,4,7500,7500.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,96162.0,Married,Aurora,Standard,0.0,0.0,Medium
954424,28,41768,41768.0,1040,187,Canada,Ontario,Kingston,M9K 2P4,Female,College,79245.6094087527,Single,Star,Standard,2018.0,0.0,Medium
954453,35,64991,64991.0,1030,185,Canada,Alberta,Calgary,T3E 2V9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
954558,25,39977,39977.0,605,109,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,80697.0,Married,Star,Standard,0.0,0.0,Medium
954570,31,46447,46447.0,435,78,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
954599,0,0,0.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,59709.0,Married,Star,Standard,2015.0,0.0,Medium
954773,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,200870.0,Married,Star,Standard,2015.0,0.0,High
955087,28,41355,41355.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Master,111106.0,Married,Nova,Standard,0.0,0.0,High
955130,8,11424,11424.0,324,58,Canada,Ontario,London,M5B 3E4,Female,Bachelor,64713.0,Divorced,Star,Standard,0.0,0.0,Medium
955138,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79245.6094087527,Married,Nova,Standard,2016.0,0.0,Medium
955178,30,39720,39720.0,849,153,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,49760.0,Married,Star,Standard,0.0,0.0,Low
955424,34,56942,56942.0,419,75,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,50401.0,Single,Star,Standard,0.0,0.0,Medium
955448,15,21612,21612.0,526,95,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
955716,35,48101,48101.0,2997,539,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,62259.0,Married,Star,Standard,0.0,0.0,Medium
955750,30,45639,45639.0,473,85,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,61057.0,Married,Aurora,Standard,0.0,0.0,Medium
955773,37,70392,105588.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87992.0,Married,Star,2018 Promotion,0.0,0.0,Medium
955991,26,46228,46228.0,2403,433,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,91681.0,Single,Star,Standard,0.0,0.0,Medium
956144,47,85676,85676.0,2817,507,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,102702.0,Married,Nova,Standard,0.0,0.0,High
956191,36,47626,47626.0,1089,196,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,61070.0,Divorced,Aurora,Standard,0.0,0.0,Medium
956402,35,44750,44750.0,552,99,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
956477,32,43614,43614.0,547,98,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,90587.0,Married,Aurora,Standard,0.0,0.0,Medium
956619,26,41001,41001.0,542,98,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,52657.0,Married,Star,Standard,0.0,0.0,Medium
956908,31,39637,39637.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,77606.0,Married,Star,Standard,0.0,0.0,Medium
956946,51,78172,78172.0,2079,374,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,76378.0,Married,Nova,Standard,0.0,0.0,Medium
957008,28,40618,40618.0,1499,270,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,56567.0,Single,Star,Standard,0.0,0.0,Medium
957214,36,50389,50389.0,920,166,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,195398.0,Married,Aurora,Standard,0.0,0.0,High
957276,29,43440,43440.0,1462,263,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,68968.0,Married,Aurora,Standard,2017.0,0.0,Medium
957325,3,6953,6953.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
957377,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62303.0,Single,Star,Standard,0.0,0.0,Medium
957413,51,71075,71075.0,755,136,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
957419,26,32769,32769.0,1619,292,Canada,Quebec,Montreal,H2T 2J6,Female,Doctor,138985.0,Married,Nova,Standard,0.0,0.0,High
957557,31,46140,46140.0,761,137,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,61758.0,Divorced,Star,Standard,0.0,0.0,Medium
957571,44,59407,59407.0,1248,224,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96516.0,Married,Nova,Standard,0.0,0.0,Medium
957572,41,69452,69452.0,1391,250,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
957764,31,54893,54893.0,402,72,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,85364.0,Married,Star,Standard,0.0,10.0,Medium
957901,9,10991,10991.0,314,57,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,80697.0,Married,Nova,Standard,0.0,0.0,Medium
958005,42,49415,49415.0,814,146,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,67827.0,Married,Aurora,Standard,0.0,0.0,Medium
958143,38,54928,54928.0,696,125,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,47638.0,Married,Star,Standard,0.0,0.0,Low
958224,40,67473,67473.0,434,78,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,Standard,0.0,0.0,Medium
958243,48,64185,64185.0,1814,326,Canada,Ontario,London,M5B 3E4,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
958283,5,4542,4542.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,74689.0,Married,Aurora,Standard,0.0,0.0,Medium
958299,24,41953,41953.0,1352,243,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
958544,31,47215,47215.0,1265,227,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,68785.0,Single,Nova,Standard,0.0,0.0,Medium
958709,41,55365,55365.0,963,173,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
958767,32,59746,59746.0,1905,343,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,96749.0,Divorced,Nova,Standard,0.0,0.0,Medium
958791,44,54901,54901.0,1950,352,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,77742.0,Married,Nova,Standard,0.0,0.0,Medium
958839,9,21320,21320.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,90995.0,Married,Star,Standard,0.0,0.0,Medium
958915,42,70184,103032.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,72350.0,Divorced,Aurora,2018 Promotion,0.0,0.0,Medium
958931,33,49229,49229.0,935,168,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,90876.0,Married,Star,Standard,0.0,0.0,Medium
958941,23,22287,24078.0,1017,183,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245.6094087527,Married,Aurora,2018 Promotion,2018.0,0.0,Medium
959137,39,59858,59858.0,724,130,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
959179,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,56193.0,Divorced,Star,Standard,2016.0,0.0,Medium
959192,45,70846,70846.0,419,75,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
959280,39,63321,63321.0,377,68,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,47990.0,Married,Nova,Standard,0.0,0.0,Low
959453,9,11930,11930.0,312,56,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,187963.0,Divorced,Star,Standard,0.0,0.0,High
959478,28,38303,38303.0,1720,310,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103424.0,Divorced,Star,Standard,0.0,0.0,High
959514,35,58045,76407.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Master,111652.0,Single,Star,2018 Promotion,0.0,0.0,High
959673,33,40059,40059.0,1611,290,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
959793,48,70253,70253.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,82329.0,Married,Star,Standard,0.0,0.0,Medium
959977,67,74553,103644.0,587,106,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,-12497.0,Married,Aurora,2018 Promotion,0.0,0.0,Low
960005,33,58768,58768.0,1134,203,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
960050,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,103151.0,Single,Aurora,Standard,0.0,0.0,High
960195,27,44324,44324.0,1367,246,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
960253,3,2538,2538.0,559,101,Canada,Ontario,Sudbury,M5V 1G5,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
960417,64,72834,109251.0,468,84,Canada,Ontario,London,M5B 3E4,Female,Bachelor,88839.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
960441,40,57055,57055.0,1009,181,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
960555,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,139884.0,Single,Star,Standard,0.0,0.0,High
960629,31,48913,48913.0,1258,227,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,57559.0,Married,Star,Standard,0.0,0.0,Medium
960913,43,61288,61288.0,885,159,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,86244.0,Married,Nova,Standard,0.0,0.0,Medium
961177,20,25485,25485.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,71420.0,Divorced,Aurora,Standard,0.0,7.0,Medium
961213,11,16047,16047.0,311,56,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,102447.0,Married,Star,Standard,0.0,0.0,High
961218,31,42653,42653.0,2088,377,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
961455,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,74135.0,Married,Star,Standard,2016.0,0.0,Medium
961463,37,59959,61386.0,1157,208,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,59210.0,Married,Star,2018 Promotion,0.0,0.0,Medium
961512,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,79864.0,Married,Star,Standard,2014.0,0.0,Medium
961533,26,46735,46735.0,1217,219,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,76456.0,Married,Star,Standard,0.0,0.0,Medium
961595,29,37524,37524.0,1295,234,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,78510.0,Married,Nova,Standard,0.0,0.0,Medium
961650,7,9031,9031.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,88374.0,Divorced,Nova,Standard,2017.0,0.0,Medium
961978,45,71620,71620.0,1131,204,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64730.0,Divorced,Nova,Standard,0.0,0.0,Medium
962055,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
962455,50,76314,76314.0,957,173,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83960.0,Married,Aurora,Standard,0.0,0.0,Medium
962566,24,38717,38717.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
962657,38,55116,55116.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
963016,45,63482,63482.0,1112,200,Canada,Saskatchewan,Regina,S1J 3C5,Female,Doctor,253369.0,Divorced,Nova,Standard,0.0,0.0,High
963067,47,81469,81469.0,328,59,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,64174.0,Divorced,Aurora,Standard,0.0,0.0,Medium
963410,33,43205,43205.0,1423,257,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103699.0,Married,Aurora,Standard,0.0,0.0,High
963464,35,48065,48065.0,458,82,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,92049.0,Divorced,Star,Standard,0.0,0.0,Medium
963473,38,56974,56974.0,1077,194,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,88991.0,Married,Star,Standard,0.0,1.0,Medium
963502,37,57241,57241.0,2779,500,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
963541,23,30042,30042.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
963595,27,37755,37755.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,61561.0,Married,Nova,Standard,0.0,0.0,Medium
963757,31,38674,38674.0,504,91,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,104968.0,Married,Aurora,Standard,0.0,0.0,High
963985,33,48840,48840.0,364,66,Canada,Quebec,Montreal,H4G 3T4,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
964151,28,29993,29993.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72710.0,Divorced,Star,Standard,0.0,0.0,Medium
964159,44,72914,72914.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,81589.0,Married,Star,Standard,0.0,0.0,Medium
964206,6,7318,7318.0,1125,203,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,69098.0,Married,Star,Standard,0.0,0.0,Medium
964789,44,76586,76586.0,734,132,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,172891.0,Married,Nova,Standard,0.0,0.0,High
965079,36,49585,49585.0,533,96,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,80474.0,Married,Star,Standard,0.0,0.0,Medium
965116,26,37972,37972.0,387,70,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,63015.0,Married,Star,Standard,0.0,0.0,Medium
965254,53,96980,145470.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53119.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
965482,33,62241,62241.0,1020,184,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,50750.0,Married,Nova,Standard,0.0,0.0,Medium
965590,38,70119,70119.0,625,113,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,79325.0,Married,Nova,Standard,0.0,0.0,Medium
965605,75,108870,108870.0,3550,640,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63252.0,Married,Nova,Standard,0.0,0.0,Medium
965751,13,19416,19416.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,56193.0,Divorced,Nova,Standard,0.0,0.0,Medium
965758,27,36064,36064.0,1041,188,Canada,Quebec,Montreal,H2Y 2W2,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
966089,5,9422,9422.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,63521.0,Married,Star,Standard,0.0,0.0,Medium
966204,21,31897,31897.0,1235,222,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,72127.0,Married,Star,Standard,0.0,0.0,Medium
966210,67,119154,178731.0,424,76,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,114838.0,Divorced,Star,2018 Promotion,0.0,0.0,High
966227,17,27305,27305.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
966350,5,9167,9167.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,College,79245.6094087527,Single,Nova,Standard,2017.0,0.0,Medium
966372,49,71590,71590.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
966580,32,49738,49738.0,2349,423,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,82910.0,Divorced,Aurora,Standard,0.0,0.0,Medium
966688,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245.6094087527,Divorced,Nova,Standard,2016.0,0.0,Medium
966891,32,54311,54311.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,52559.0,Single,Star,Standard,0.0,0.0,Medium
966920,19,27811,27811.0,553,100,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,61137.0,Divorced,Nova,Standard,0.0,0.0,Medium
966949,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,94934.0,Married,Nova,Standard,2014.0,0.0,Medium
966953,32,46044,46044.0,1804,325,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,61026.0,Single,Nova,Standard,0.0,0.0,Medium
967017,65,93371,93371.0,1014,183,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,97324.0,Married,Nova,Standard,0.0,0.0,Medium
967032,17,31547,31547.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,52436.0,Married,Nova,Standard,0.0,0.0,Medium
967035,53,82371,82371.0,1381,248,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,88134.0,Married,Nova,Standard,0.0,0.0,Medium
967093,30,32355,32355.0,490,88,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,58439.0,Married,Nova,Standard,0.0,0.0,Medium
967241,48,72665,72665.0,437,79,Canada,Quebec,Hull,J8Y 3Z5,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
967274,15,22206,22206.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,73185.0,Married,Nova,Standard,0.0,0.0,Medium
967298,47,72892,72892.0,1145,206,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,50870.0,Single,Star,Standard,0.0,0.0,Medium
967347,25,41248,41248.0,1030,185,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,54918.0,Married,Nova,Standard,0.0,0.0,Medium
