loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
946645,2,3528,3528.0,736,133,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,89913.0,Married,Aurora,Standard,2017.0,0.0,Medium
946771,44,67408,67408.0,1356,244,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,53149.0,Married,Nova,Standard,0.0,0.0,Medium
946816,55,98165,98165.0,1227,220,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,50012.0,Divorced,Star,Standard,0.0,0.0,Medium
946956,0,0,0.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,69817.0,Married,Star,Standard,2016.0,0.0,Medium
946963,7,11471,11471.0,1262,228,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,89913.0,Married,Star,Standard,2017.0,0.0,Medium
947467,39,56203,56203.0,1848,332,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,Standard,0.0,0.0,Low
947497,45,66766,66766.0,598,108,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,64784.0,Married,Nova,Standard,0.0,0.0,Medium
947635,31,48548,48548.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,57546.0,Single,Nova,Standard,0.0,0.0,Medium
947641,24,45397,45397.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,63791.0,Married,Aurora,Standard,0.0,0.0,Medium
947679,56,46546,69819.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,68869.0,Single,Star,2018 Promotion,0.0,0.0,Medium
947750,56,88258,132387.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,67059.0,Married,Star,2018 Promotion,0.0,0.0,Medium
947763,14,14956,14956.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,63149.0,Single,Nova,Standard,0.0,0.0,Medium
947778,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,77907.0,Single,Nova,Standard,2017.0,0.0,Medium
947863,34,53691,53691.0,1136,204,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,66226.0,Married,Star,Standard,0.0,0.0,Medium
947868,35,58323,58323.0,1031,185,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,Standard,0.0,0.0,Medium
948053,48,76618,76618.0,1153,207,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,68601.0,Married,Star,Standard,0.0,0.0,Medium
948117,45,67243,67243.0,1059,191,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,80816.0,Single,Nova,Standard,0.0,0.0,Medium
948145,34,49416,49416.0,911,164,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,46278.0,Married,Nova,Standard,0.0,0.0,Low
948325,23,24425,24425.0,532,96,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62620.0,Divorced,Nova,Standard,0.0,0.0,Medium
948404,21,28763,28763.0,2309,415,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,86499.0,Married,Star,Standard,0.0,0.0,Medium
948616,32,50872,50872.0,2081,375,Canada,British Columbia,Kelowna,V09 2E9,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
948662,39,62923,62923.0,511,92,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53571.0,Married,Star,Standard,0.0,0.0,Medium
948693,37,50452,50452.0,1376,247,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,61813.0,Married,Aurora,Standard,0.0,0.0,Medium
948714,46,44982,44982.0,2203,397,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,98620.0,Single,Star,Standard,0.0,0.0,Medium
948783,35,49946,49946.0,1783,320,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
948825,38,56766,56766.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,82989.0,Married,Nova,Standard,0.0,0.0,Medium
948831,39,61946,61946.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
948961,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,100913.0,Married,Nova,Standard,0.0,0.0,High
949134,56,84457,84457.0,471,85,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,100256.0,Married,Nova,Standard,0.0,0.0,High
949290,39,55915,55915.0,1181,213,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,80605.0,Married,Nova,Standard,0.0,0.0,Medium
949612,1,602,602.0,719,129,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,88082.0,Married,Nova,Standard,0.0,0.0,Medium
949829,43,59632,59632.0,1827,329,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,68797.0,Married,Nova,Standard,0.0,0.0,Medium
949952,34,39390,39390.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,70161.0,Married,Nova,Standard,0.0,0.0,Medium
949974,19,18342,18342.0,385,69,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103413.0,Married,Star,Standard,0.0,0.0,High
950029,40,60839,60839.0,1382,249,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,81936.0,Married,Nova,Standard,0.0,0.0,Medium
950107,32,52156,78234.0,1161,209,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82761.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
950193,40,53136,53136.0,971,175,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,80733.0,Married,Aurora,Standard,0.0,0.0,Medium
950216,40,52337,74451.0,556,100,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,99688.0,Single,Nova,2018 Promotion,0.0,0.0,Medium
950252,4,4556,4556.0,1460,263,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,82388.0,Married,Aurora,Standard,0.0,0.0,Medium
950304,15,30284,30284.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,229203.0,Married,Nova,Standard,0.0,0.0,High
950336,33,47129,47129.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,55994.0,Married,Aurora,Standard,0.0,0.0,Medium
950390,9,11703,11703.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,47412.0,Married,Star,Standard,2017.0,0.0,Low
950393,33,44195,44195.0,1719,310,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81518.0,Divorced,Nova,Standard,0.0,0.0,Medium
950403,45,59406,59406.0,2502,450,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,48669.0,Married,Star,Standard,0.0,0.0,Low
950445,47,90877,90877.0,3246,584,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,56261.0,Married,Nova,Standard,0.0,0.0,Medium
950446,49,68380,68380.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
950593,35,59153,59153.0,904,162,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
950707,36,45245,45245.0,579,104,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,69609.0,Married,Nova,Standard,0.0,0.0,Medium
950832,38,55983,55983.0,2104,379,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,210090.0,Divorced,Star,Standard,0.0,0.0,High
950896,7,9871,9871.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
950914,38,54261,54261.0,1289,232,Canada,Saskatchewan,Regina,S6J 3G0,Female,Doctor,100760.0,Married,Star,Standard,0.0,0.0,High
950933,44,70162,70162.0,1773,320,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63048.0,Single,Star,Standard,0.0,0.0,Medium
950961,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
951226,41,71530,71530.0,897,162,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,62621.0,Single,Star,Standard,0.0,0.0,Medium
951353,50,72471,106434.0,445,80,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82152.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
951546,17,27727,27727.0,550,99,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,84341.0,Married,Nova,Standard,0.0,0.0,Medium
951719,43,66665,66665.0,1385,249,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,69232.0,Married,Aurora,Standard,0.0,0.0,Medium
951746,11,16512,16512.0,595,107,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
951879,48,62908,94362.0,595,107,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,103420.0,Married,Star,2018 Promotion,2018.0,0.0,High
951941,40,72674,72674.0,908,163,Canada,Quebec,Quebec City,G1B 3L5,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
952077,36,50710,50710.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
952093,37,53873,53873.0,860,155,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,66019.0,Married,Star,Standard,0.0,0.0,Medium
952163,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79245.6094087527,Single,Star,Standard,2016.0,0.0,Medium
952322,43,60908,60908.0,1101,199,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,51097.0,Married,Nova,Standard,0.0,0.0,Medium
952326,44,74249,74249.0,1614,291,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,75681.0,Married,Star,Standard,0.0,0.0,Medium
952393,15,23533,23533.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,56868.0,Married,Aurora,Standard,0.0,0.0,Medium
952493,44,65932,65932.0,619,111,Canada,Ontario,Toronto,M1R 4K3,Male,Master,105231.0,Divorced,Star,Standard,0.0,0.0,High
952532,13,20209,20209.0,1092,197,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
952573,4,5444,5444.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87897.0,Married,Aurora,Standard,2018.0,0.0,Medium
952582,45,78396,117594.0,344,62,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52907.0,Divorced,Star,2018 Promotion,0.0,0.0,Medium
952602,19,27952,27952.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,62399.0,Single,Aurora,Standard,0.0,0.0,Medium
952629,39,49653,49653.0,534,96,Canada,Ontario,Toronto,P2T 6G3,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
952641,39,59087,59087.0,1628,293,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,71057.0,Single,Star,Standard,0.0,0.0,Medium
952672,59,69642,104463.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,94029.0,Married,Star,2018 Promotion,0.0,0.0,Medium
952717,44,59278,59278.0,746,134,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70206.0,Divorced,Aurora,Standard,0.0,0.0,Medium
952859,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,85447.0,Married,Aurora,Standard,2014.0,0.0,Medium
952911,18,22496,22496.0,851,153,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,67678.0,Married,Aurora,Standard,0.0,0.0,Medium
952938,40,58338,58338.0,2043,368,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47026.0,Married,Star,Standard,0.0,0.0,Low
952955,50,66065,66065.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,74651.0,Single,Aurora,Standard,0.0,0.0,Medium
952959,49,68655,68655.0,689,124,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,66177.0,Married,Aurora,Standard,0.0,0.0,Medium
953307,7,9355,9355.0,337,61,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
953693,45,63430,63430.0,1466,264,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
953795,38,54208,54208.0,1051,189,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72454.0,Married,Aurora,Standard,0.0,0.0,Medium
953892,20,22847,22847.0,1428,257,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
953927,8,15514,15514.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,79245.6094087527,Single,Star,Standard,2018.0,0.0,Medium
954231,34,50816,50816.0,789,142,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,118530.0,Single,Star,Standard,0.0,0.0,High
954329,13,28541,28541.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
954454,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,48014.0,Married,Aurora,Standard,2016.0,0.0,Low
954587,7,9402,9402.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,66275.0,Married,Star,Standard,0.0,0.0,Medium
954718,27,39123,39123.0,825,149,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
954750,42,53499,53499.0,1101,199,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,60313.0,Married,Star,Standard,0.0,0.0,Medium
954836,46,59614,59614.0,1589,286,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52108.0,Married,Star,Standard,0.0,0.0,Medium
954952,39,65382,65382.0,1183,213,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,51124.0,Married,Star,Standard,0.0,0.0,Medium
954973,44,67952,67952.0,446,80,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,83322.0,Married,Star,Standard,0.0,0.0,Medium
955292,23,35063,35063.0,954,172,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,79172.0,Married,Star,Standard,0.0,0.0,Medium
955463,37,46363,46363.0,834,151,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,71130.0,Married,Nova,Standard,0.0,0.0,Medium
955479,41,60597,60597.0,942,169,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,83570.0,Married,Aurora,Standard,0.0,0.0,Medium
955533,5,3140,3140.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,60816.0,Married,Nova,Standard,0.0,0.0,Medium
955567,6,5840,5840.0,0,0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,56241.0,Married,Aurora,Standard,2018.0,0.0,Medium
955633,32,54029,54029.0,1218,220,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,49253.0,Married,Star,Standard,0.0,0.0,Low
955649,33,36935,36935.0,554,100,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,67709.0,Divorced,Star,Standard,0.0,0.0,Medium
955652,50,62886,62886.0,2547,458,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,97432.0,Married,Nova,Standard,0.0,0.0,Medium
955666,45,66189,66189.0,1462,264,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,102416.0,Married,Nova,Standard,0.0,0.0,High
955720,53,77224,77224.0,1343,242,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70231.0,Divorced,Star,Standard,0.0,0.0,Medium
956005,54,82356,82356.0,789,142,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,96476.0,Divorced,Star,Standard,0.0,0.0,Medium
956071,39,61301,61301.0,483,87,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,98921.0,Married,Star,Standard,0.0,0.0,Medium
956081,12,18737,18737.0,1467,264,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,99343.0,Single,Star,Standard,2017.0,0.0,Medium
956233,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,81173.0,Married,Nova,Standard,2016.0,0.0,Medium
956438,49,61524,61524.0,1536,277,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,70280.0,Single,Aurora,Standard,0.0,0.0,Medium
956558,28,42843,42843.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
956630,6,9150,9150.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,70384.0,Single,Star,Standard,0.0,0.0,Medium
956843,33,55179,55179.0,1071,193,Canada,Quebec,Montreal,H2T 2J6,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
956861,42,70225,70225.0,555,100,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,80820.0,Married,Aurora,Standard,0.0,0.0,Medium
957061,52,86937,86937.0,2203,397,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,73947.0,Married,Aurora,Standard,0.0,0.0,Medium
957127,27,42445,42445.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,55983.0,Married,Star,Standard,0.0,0.0,Medium
957452,32,46957,46957.0,652,117,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,104966.0,Married,Star,Standard,0.0,0.0,High
957628,43,68484,68484.0,2250,405,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
957686,42,65196,65196.0,1780,321,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
957881,45,74394,74394.0,1038,187,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,56145.0,Single,Star,Standard,0.0,0.0,Medium
957912,83,116988,175482.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,58581.0,Married,Star,2018 Promotion,0.0,0.0,Medium
958026,20,27680,27680.0,400,72,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,99724.0,Divorced,Aurora,Standard,2018.0,0.0,Medium
958059,47,70160,70160.0,603,109,Canada,Ontario,London,M5B 3E4,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
958274,44,77526,77526.0,494,89,Canada,Ontario,Toronto,M2P 4F6,Female,Master,128118.0,Married,Star,Standard,0.0,0.0,High
958472,28,44549,44549.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,58505.0,Married,Nova,Standard,0.0,0.0,Medium
958491,49,75321,75321.0,1385,250,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68285.0,Married,Nova,Standard,0.0,0.0,Medium
958518,7,9091,9091.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
958687,33,42316,42316.0,368,66,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,66730.0,Married,Star,Standard,0.0,0.0,Medium
958743,1,2096,2096.0,486,87,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,104247.0,Divorced,Nova,Standard,0.0,0.0,High
958800,22,29949,29949.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
958869,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,49588.0,Divorced,Star,Standard,2016.0,0.0,Low
958923,49,79573,79573.0,2491,449,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,62761.0,Single,Nova,Standard,0.0,0.0,Medium
959027,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,49559.0,Married,Star,Standard,0.0,0.0,Low
959044,32,58593,58593.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49228.0,Divorced,Nova,Standard,0.0,0.0,Low
959059,31,41275,41275.0,591,106,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,69695.0,Single,Star,Standard,0.0,0.0,Medium
959364,14,12420,12420.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,65638.0,Married,Star,Standard,0.0,0.0,Medium
959402,44,67627,67627.0,1161,209,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,76622.0,Divorced,Nova,Standard,0.0,0.0,Medium
959728,21,25474,25474.0,696,125,Canada,Ontario,Toronto,M8Y 4K8,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
959778,2,2892,2892.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,56307.0,Divorced,Nova,Standard,0.0,0.0,Medium
959821,40,72698,72698.0,1087,195,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87510.0,Married,Nova,Standard,0.0,0.0,Medium
960082,49,81462,81462.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Master,103775.0,Divorced,Nova,Standard,0.0,0.0,High
960309,16,27630,27630.0,574,103,Canada,Quebec,Montreal,H2T 2J6,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
960678,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245.6094087527,Married,Star,Standard,2014.0,0.0,Medium
960708,38,55220,55220.0,1218,219,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
960761,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,147712.0,Married,Star,Standard,0.0,0.0,High
960934,34,52201,52201.0,520,94,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
960959,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,College,79245.6094087527,Single,Aurora,Standard,2016.0,0.0,Medium
961264,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,93285.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
961331,34,48674,48674.0,1272,229,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,74802.0,Married,Star,Standard,0.0,0.0,Medium
961427,33,53770,53770.0,336,60,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,77613.0,Married,Nova,Standard,0.0,0.0,Medium
961440,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64962.0,Married,Aurora,Standard,2015.0,0.0,Medium
961639,33,53270,53270.0,553,100,Canada,Alberta,Edmonton,T9G 1W3,Male,Doctor,70755.0,Divorced,Nova,Standard,0.0,0.0,Medium
961682,27,42666,42666.0,1502,271,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
961837,39,50835,50835.0,453,82,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81330.0,Married,Nova,Standard,0.0,0.0,Medium
961961,25,36811,36811.0,427,77,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,154475.0,Married,Star,Standard,0.0,0.0,High
961965,35,49747,49747.0,567,102,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
962011,39,67111,67111.0,1903,342,Canada,Ontario,Toronto,M2M 6J7,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
962267,18,24099,24099.0,746,134,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,72027.0,Single,Star,Standard,0.0,0.0,Medium
962278,50,53668,80502.0,462,83,Canada,Ontario,Toronto,P1L 8X8,Male,Doctor,240202.0,Married,Star,2018 Promotion,0.0,0.0,High
962472,4,5547,5547.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,84271.0,Married,Aurora,Standard,0.0,0.0,Medium
962480,0,0,0.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,43058.0,Married,Nova,2018 Promotion,0.0,0.0,Low
962600,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,56026.0,Married,Star,Standard,2014.0,0.0,Medium
962637,28,47462,47462.0,1199,216,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53594.0,Married,Star,Standard,0.0,0.0,Medium
962661,40,65311,65311.0,1263,228,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
962730,29,46247,46247.0,805,145,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,68797.0,Married,Star,Standard,0.0,0.0,Medium
962801,30,40762,40762.0,1036,187,Canada,Alberta,Calgary,T3E 2V9,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
962989,42,69614,69614.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79245.6094087527,Divorced,Aurora,Standard,2018.0,0.0,Medium
963036,41,76922,76922.0,430,77,Canada,Ontario,Toronto,M2Z 4K1,Female,Master,108010.0,Married,Star,Standard,0.0,0.0,High
963100,33,42846,42846.0,518,93,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,60563.0,Married,Star,Standard,0.0,0.0,Medium
963170,7,13233,13233.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,66081.0,Single,Star,Standard,2018.0,0.0,Medium
963487,44,68851,68851.0,658,118,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,100980.0,Married,Nova,Standard,0.0,0.0,High
963523,32,52493,52493.0,419,75,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
963619,65,90590,135885.0,470,85,Canada,Ontario,London,M5B 3E4,Female,College,79245.6094087527,Single,Star,2018 Promotion,0.0,0.0,Medium
963642,30,43928,43928.0,857,154,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
963644,27,39078,39078.0,915,165,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
963690,22,31189,31189.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,86726.0,Married,Nova,Standard,0.0,0.0,Medium
963814,49,71508,71508.0,382,69,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54457.0,Divorced,Nova,Standard,0.0,0.0,Medium
963921,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,49768.0,Married,Star,Standard,0.0,0.0,Low
964047,21,32834,32834.0,2283,411,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,54659.0,Married,Star,Standard,0.0,0.0,Medium
964744,17,25181,25181.0,1317,237,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
964791,16,24284,24284.0,415,75,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,47670.0,Single,Star,Standard,0.0,0.0,Low
